) O -78.79935069269165
6-7 O -88.70575050412462
( O -92.95332512376699
1-7 O -95.42109953186082
) O -99.66867415150318
6-3 O -107.10774461499759
6-4 O -114.54681507849199
6-4 O -121.98588554198639

Tim I-PER -8.951787576407956
Henman I-PER -17.27776177625137
( O -21.462747780472863
Britain I-LOC -27.03900759161532
) O -31.316966809150408
beat O -38.04829341837358
Doug I-PER -42.514132687642714
Flach I-PER -43.592778627456326
( O -47.777764631677826
U.S. I-LOC -52.51103229414429
) O -56.788991511679384
6-3 O -64.57227471792987
6-4 O -72.01134518142428
6-2 O -79.60741939372835

Mark I-PER -7.599394766963746
Philippoussis I-PER -14.701593535185044
( O -18.88657953940654
Australia I-LOC -24.485654028315167
) O -28.763613245850255
beat O -35.494939855073426
Andrei I-PER -46.1090693417271
Olhovskiy I-PER -47.18771528154071
( O -51.37270128576221
Russia I-LOC -57.36197341064822
) O -61.63993262818331
6 O -68.34765932206561
- O -73.42362062884706
3 O -78.78968044099193
6-4 O -86.22875090448633
6-2 O -93.82482511679041

Sjeng I-PER -3.0266409103376217
Schalken I-PER -4.328856155442594
( O -8.51384215966409
Netherlands I-LOC -14.821568015668628
) O -19.099527233203716
beat O -25.83085384242689
David I-PER -35.01786697344042
Rikl I-PER -36.09651291325403
( O -40.28149891747553
Czech I-LOC -46.705056589005196
Republic I-LOC -53.48890619900609
) O -57.73841662638628
6 O -64.44614332026859
- O -69.52210462705004
2 O -74.84399322088177
6-4 O -82.28306368437617
6-4 O -89.72213414787058

Guy I-PER -3.0266409103376217
Forget I-PER -4.328856155442594
( O -8.51384215966409
France I-LOC -14.176430054295043
) O -18.45438927183013
beat O -25.185715881053305
17 O -33.53681267763542
- O -38.612773984416876
Felix I-PER -43.07861325368601
Mantilla I-PER -44.15725919349962
( O -48.34224519772112
Spain I-LOC -54.10837377129292
) O -58.38633298882801
6-4 O -66.1696161950785
7-5 O -74.22772586697914
6-3 O -81.66679633047355

Men O -8.559189602945127
's O -13.57502157580448
singles O -21.69872853019093
, O -25.007773836443405
second O -31.83373982705141
round O -39.230963180610324

Alexander I-PER -8.524343561581016
Volkov I-PER -9.826558806685988
( O -14.011544810907484
Russia I-LOC -20.000816935793488
) O -24.278776153328575
beat O -31.01010276255175
Mikael I-PER -42.317379429765374
Tillstrom I-PER -49.83199765941531
( O -54.01698366363681
Sweden I-LOC -60.089143448328585
) O -64.36710266586367
1-6 O -74.0793464628557
6- O -83.71564150368633
4 O -89.55213514512658
6-1 O -97.43589142988245
4-6 O -106.69269684900817
7-6 O -114.58987615409617
( O -118.83745077373854
10-8 O -121.30522518183237
) O -125.55279980147473

Jonas I-PER -3.0266409103376217
Bjorkman I-PER -4.328856155442594
( O -8.51384215966409
Sweden I-LOC -14.586001944355862
) O -18.863961161890952
beat O -25.595287771114126
David I-PER -34.78230090212766
Nainkin I-PER -35.86094684194127
( O -40.04593284616277
South I-LOC -46.181808445240655
Africa I-LOC -52.93390935692697
) O -57.18341978430716
) O -61.77520714670561
6-4 O -69.21427761020001
6-1 O -77.09803389495588
6-1 O -84.98179017971174

Women O -8.595557247116002
's O -13.611389219975354
singles O -21.735096174361804
, O -25.04414148061428
third O -32.572557044444544
round O -39.96978039800345

8 O -7.5411161767610295
- O -12.742215216644091
Lindsay I-PER -23.895341204030455
Davenport I-PER -31.527742469336772
( O -35.712728473558265
U.S. I-LOC -40.44599613602473
) O -44.72395535355982
beat O -51.455281962783005
Anne-Gaelle I-PER -55.92112123205214
Sidot I-PER -56.99976717186575
( O -61.18475317608725
France I-LOC -66.8473410707182
) O -71.12530028825329
6-0 O -80.33855291912631
6-3 O -87.77762338262073

4 O -6.219790536828365
- O -11.420889576711428
Conchita I-PER -22.72816624392505
Martinez I-PER -29.66742032867142
( O -33.85240633289291
Spain I-LOC -39.61853490646471
) O -43.8964941239998
beat O -50.627820733222975
Helena I-PER -55.09366000249211
Sukova I-PER -56.17230594230572
( O -60.35729194652722
Czech I-LOC -66.78084961805688
Republic I-LOC -73.56469922805776
) O -77.81420965543795
6-4 O -85.59749286168844
6-3 O -93.03656332518284

Amanda I-PER -10.050399865076065
Coetzer I-PER -17.906370435673743
( O -22.091356439895236
South I-LOC -28.227232038973114
Africa I-LOC -34.979332950659426
) O -39.22884337803962
beat O -45.9601699872628
Irina I-PER -57.449768211270374
Spirlea I-PER -58.528414151083986
( O -62.713400155305486
Romania I-LOC -69.68350153320321
) O -73.9614607507383
7-6 O -82.20285279858237
( O -86.45042741822473
7-5 O -94.50853709012537
) O -98.75611170976774
7-5 O -106.81422138166837

Add O -10.975103381246177
Men O -19.2761338219048
's O -24.16682806166255
singles O -32.290535016049
, O -35.59958032230147
second O -42.425546312909475
round O -49.82276966646838
16 O -58.01668087952808
- O -63.09264218630953
Cedric I-PER -74.2457681736959
Pioline I-PER -82.01170083162674
( O -86.19668683584823
France I-LOC -91.85927473047917
) O -96.13723394801426
beat O -102.86856055723743
Roberto I-PER -114.17583722445106
Carretero I-PER -115.25448316426467
( O -119.43946916848616
Spain I-LOC -125.20559774205795
) O -129.48355695959305
4-6 O -139.08457512147487
6 O -145.4480890726011
- O -150.52405037938257
2 O -155.84593897321432
6-2 O -163.44201318551842
6-1 O -171.32576947027428
Alex I-PER -181.33376315335764
Corretja I-PER -182.41240909317125
( O -186.59739509739276
Spain I-LOC -192.36352367096458
) O -196.6414828884997
beat O -203.37280949772287
Filippo I-PER -207.83864876699198
Veglio I-PER -208.9172947068056
( O -213.1022807110271
Switzerland I-LOC -220.35001382552312
) O -224.62797304305823
6-7 O -234.53437285449124
( O -238.78194747413363
4- O -241.24972188222748
7 O -247.89413821882013
) O -252.14171283846252
6-4 O -259.58078330195696
6-4 O -267.01985376545133
6-0 O -275.8888936535683

Add O -10.975103381246177
Women O -19.312501466075677
's O -24.203195705833423
singles O -32.32690266021987
, O -35.635947966472344
third O -43.1643635303026
round O -50.56158688386151
Linda I-PER -55.02742615313064
Wild I-PER -56.10607209294425
( O -60.29105809716575
U.S. I-LOC -65.02432575963222
) O -69.3022849771673
beat O -76.03361158639048
Barbara I-PER -87.18673757377684
Rittner I-PER -88.26538351359045
( O -92.45036951781194
Germany I-LOC -97.96115139957489
) O -102.23911061710997
6-4 O -110.02239382336046
4-6 O -119.27919924248619
7-5 O -127.33730891438682
Asa I-PER -131.80314818365594
Carlsson I-PER -132.88179412346955
( O -137.06678012769106
Sweden I-LOC -143.13893991238285
) O -147.41689912991797
beat O -154.14822573914114
15 O -161.63097126613823
- O -166.7069325729197
Gabriela I-PER -171.1727718421888
Sabatini I-PER -172.25141778200242
( O -176.43640378622393
Argentina I-LOC -183.501815343926
) O -187.77977456146112
7-5 O -196.18209697611783
3-6 O -205.2922989210517
6-2 O -212.8883731333558

Add O -10.975103381246177
Men O -19.2761338219048
's O -24.16682806166255
singles O -32.290535016049
, O -35.59958032230147
second O -42.425546312909475
round O -49.82276966646838
1 O -54.76701135766847
- O -59.84297266444993
Pete I-PER -70.86256725921177
Sampras I-PER -77.80182134395814
( O -81.98680734817962
U.S. I-LOC -86.72007501064608
) O -90.99803422818117
beat O -97.72936083740434
Jiri I-PER -102.19520010667348
Novak I-PER -103.2738460464871
( O -107.45883205070858
Czech I-LOC -113.88238972223823
Republic I-LOC -120.66623933223912
) O -124.9157497596193
6-3 O -132.69903296586978
1-6 O -142.06706402010573
6-3 O -149.50613448360016
4-6 O -158.76293990272592
6-4 O -166.20201036622035
Paul I-PER -175.3692208699377
Haarhuis I-PER -176.4478668097513
( O -180.63285281397282
Netherlands I-LOC -186.94057866997736
) O -191.21853788751247
beat O -197.94986449673564
Michael I-PER -207.04156744794483
Tebbutt I-PER -208.12021338775844
( O -212.30519939197995
Australia I-LOC -217.90427388088858
) O -222.1822330984237
1- O -224.9942202492736
6 O -231.35773420039985
6-2 O -238.95380841270395
6-2 O -246.54988262500802
6-3 O -253.98895308850246

Add O -10.975103381246177
Women O -19.312501466075677
's O -24.203195705833423
singles O -32.32690266021987
, O -35.635947966472344
third O -43.1643635303026
round O -50.56158688386151
Lisa I-PER -55.02742615313064
Raymond I-PER -62.436683867122746
( O -66.62166987134424
U.S. I-LOC -71.3549375338107
) O -75.63289675134578
beat O -82.36422336056896
Kimberly I-PER -86.8300626298381
Po I-PER -87.90870856965171
( O -92.0936945738732
U.S. I-LOC -96.82696223633965
) O -101.10492145387474
6-3 O -108.88820466012521
6-2 O -116.48427887242929

: O -6.052207001457927

Add O -10.975103381246177
men O -19.472844116150856
's O -24.363538355908602
singles O -32.48724531029505
, O -35.79629061654752
second O -42.62225660715552
round O -50.01947996071443

Hendrik I-PER -3.0266409103376217
Dreekmann I-PER -4.328856155442594
( O -8.51384215966409
Germany I-LOC -14.024624041427039
) O -18.302583258962127
beat O -25.0339098681853
Thomas I-PER -34.606585480010814
Johansson I-PER -42.526668817768915
( O -46.711654821990415
Sweden I-LOC -52.78381460668219
) O -57.06177382421728

7-6 O -8.280476200476105
( O -12.653188553220083
7-1 O -22.456537678713882
) O -26.704112298356254
6-2 O -34.30018651066033
4-6 O -43.55699192978606
6-1 O -51.44074821454191

Andrei I-PER -9.174931127722164
Medvedev I-PER -16.11461096644569
( O -20.29959697066718
Ukraine I-LOC -27.102644263901745
) O -31.380603481436832
beat O -38.11193009066001
Jan I-PER -48.908381134107636
Kroslak I-PER -49.98702707392125
( O -54.17201307814275
Slovakia I-LOC -61.14211445604048
) O -65.42007367357557
6-4 O -73.20335687982606
6-3 O -80.64242734332046

6-2 O -7.9793711076921845

Petr I-PER -9.58039623583033
Korda I-PER -17.72404887887979
( O -21.90903488310128
Czech I-LOC -28.332592554630942
Republic I-LOC -35.116442164631835
) O -39.36595259201203
bat O -49.203359531958064
Bohdan I-PER -60.69295775596564
Ulihrach I-PER -68.79536265051769
( O -72.98034865473917
Czech I-LOC -79.40390632626882

Republic I-LOC -7.0791123004974255
) O -11.323723298041735
6-0 O -20.53697592891477
7-6 O -28.43415523400277
( O -32.681729853645145
7-5 O -40.739839525545776
) O -44.98741414518815
6-2 O -52.58348835749222

Add O -10.975103381246177
women O -19.43028450173206
's O -24.32097874148981
singles O -32.44468569587626
, O -35.75373100212873
third O -43.28214656595899
round O -50.679369919517896

2 O -5.705185489219837
- O -10.9062845291029
Monica I-PER -21.92587912386474
Seles I-PER -29.152815281062892
( O -33.337801285284385
U.S. I-LOC -38.07106894775085
) O -42.349028165285944
beat O -49.08035477450912
Dally I-PER -53.54619404377825
Randriantefy I-PER -54.62483998359186
( O -58.80982598781336
Madagascar I-LOC -61.78982161403762
) O -66.0677808315727

6-0 O -9.252336783505072
6-2 O -16.973548728910757

: O -6.052207001457927

Add O -10.975103381246177
men O -19.472844116150856
's O -24.363538355908602
singles O -32.48724531029505
, O -35.79629061654752
second O -42.62225660715552
round O -50.01947996071443
12 O -57.576333459865225
- O -62.652294766646676
Todd I-PER -72.70680846536493
Martin I-PER -78.56850367064102
( O -82.75348967486251
U.S. I-LOC -87.48675733732897
) O -91.76471655486405
beat O -98.49604316408723
Andrea I-PER -108.95602197091365
Gaudenzi I-PER -110.03466791072726
( O -114.21965391494875
Italy I-LOC -120.10129537564238
) O -124.37925459317746
6-3 O -132.16253779942795
6-2 O -139.75861201173205
6-2 O -147.35468622403613
Stefan I-PER -158.25649778314158
Edberg I-PER -165.8888990484479
( O -170.07388505266943
Sweden I-LOC -176.14604483736122
) O -180.42400405489633
beat O -187.1553306641195
Bernd I-PER -198.64492888812708
Karbacher I-PER -199.7235748279407
( O -203.9085608321622
Germany I-LOC -209.41934271392518
) O -213.6973019314603
3-6 O -223.15171661915022
6-3 O -230.59078708264465
6-3 O -238.02985754613908
1-0 O -246.40246054794216
retired O -256.20580967343597
( O -260.45338429307833
leg O -269.4765748610225
injury O -278.6332968215913
) O -282.88087144123364

BASEBALL O -9.088033732213797
- O -14.28913277209686
MAJOR I-MISC -23.991043595540063
LEAGUE I-MISC -30.158609375184753
STANDINGS O -38.98434165396651
AFTER O -48.63288859444565
THURSDAY O -58.888222843682506
'S O -67.83137070395318
GAMES O -77.39355777263009
. O -80.69071525698328

NEW I-LOC -6.915787244394126
YORK I-LOC -13.81602635611199
1996-08-30 O -23.82198198480576

Major I-MISC -8.982748382750204
League I-MISC -14.658554713664552
Baseball I-MISC -22.230296363318715

standings O -9.11880539088055
after O -15.290329428257905
games O -22.82813473243801
played O -30.17734886681056
on O -34.75985088743232
Thursday O -41.30860610545584
( O -45.55618072509821
tabulate O -54.29168922059065
under O -61.424029416662584
won O -68.53152361414799
, O -71.84056892040046

lost O -7.959568480396005
, O -11.393751519750086
winning O -19.95740975831587
percentage O -28.939778331739838
and O -33.207584342404516
games O -40.74538964658461
behind O -48.92128235414163
) O -53.168856973784
: O -58.83776707985382

AMERICAN I-MISC -9.67589556331015
LEAGUE I-MISC -15.529950125630815

EASTERN I-MISC -8.982748382750204
DIVISION I-MISC -14.679174000867288

W O -9.449047077751127
L O -18.479592343140574
PCT O -27.06991882878852
GB O -36.2754309535267

NEW I-LOC -6.915787244394126
YORK I-LOC -13.81602635611199
74 O -22.048914648589857
59 O -31.068011265021937
.556 O -33.53578567311577
- O -38.61174697989722

BALTIMORE I-ORG -8.12108188280632
70 O -15.975833699756663
63 O -24.77589769962571
.526 O -27.24367210771954
4 O -33.0801657491598

BOSTON I-ORG -8.181706504622756
69 O -16.17955916521377
65 O -24.88431298527849
.515 O -27.352087393372322
5 O -33.58206995187403
1/2 O -41.352497551322884

TORONTO I-ORG -8.246245025760327
63 O -17.066077738754256
71 O -25.11236993624692
.470 O -35.70417642210499
11 O -43.117929077615116
1/2 O -50.88835667706397

DETROIT I-ORG -8.181706504622756
48 O -17.289221290068465
86 O -27.69872320237161
.358 O -30.16649761046544
26 O -38.53910061226851
1/2 O -46.309528211717364

CENTRAL I-MISC -8.982748382750204
DIVISION I-MISC -14.679174000867288

CLEVELAND I-ORG -8.246245025760327
80 O -17.864585434972028
53 O -27.095432350933528
.602 O -29.56320675902736
- O -34.63916806580882

CHICAGO I-ORG -7.553097845200382
71 O -15.61915875581793
64 O -24.03056476589519
.526 O -26.49833917398902
10 O -33.416379843543204

MINNESOTA I-ORG -8.12108188280632
67 O -16.470910966554513
67 O -24.800971337177824
.500 O -34.36315840585473
13 O -41.78527931103537
1/2 O -49.55570691048422

MILWAUKEE I-ORG -8.315237897247279
64 O -16.746412620449423
71 O -24.792704817942088
.474 O -27.26047922603592
17 O -35.61157602261803

KANSAS I-ORG -8.181706504622756
CITY I-ORG -15.581490367167717
61 O -24.68920739355611
74 O -33.20785893398697
.452 O -35.6756333420808
20 O -43.271707554384875

WESTERN I-MISC -8.982748382750204
DIVISION I-MISC -14.679174000867288

TEXAS I-ORG -8.246245025760327
75 O -16.74762400763572
58 O -26.017691636750502
.564 O -28.485466044844333
- O -33.561427351625795

SEATTLE I-ORG -8.181706504622756
70 O -16.036458321573097
63 O -24.836522321442143
.526 O -27.304296729535974
5 O -33.53427928803768

OAKLAND I-ORG -8.246245025760327
64 O -16.67741974896247
72 O -25.105920192399033
.471 O -27.573694600492864
12 O -35.13054809964366
1/2 O -42.90097569909251

CALIFORNIA I-ORG -8.246245025760327
62 O -17.117371033141808
72 O -25.54587147657837
.463 O -28.0136458846722
13 O -35.43576678985284
1/2 O -43.20619438930169

FRIDAY I-ORG -2.7409134898279643
, O -6.3574265648961354
AUGUST O -15.755327565520801
30 O -23.502224667559464
SCHEDULE O -32.930880343611854

KANSAS I-ORG -8.181706504622756
CITY I-ORG -15.581490367167717
AT O -23.18130590034143
DETROIT I-ORG -31.587261384131292

CHICAGO I-ORG -7.553097845200382
AT O -15.186612689107095
TORONTO I-ORG -23.65710669403453

MINNESOTA I-ORG -8.12108188280632
AT O -15.754596726713034
MILWAUKEE I-ORG -24.29408360312742

CLEVELAND I-ORG -8.246245025760327
AT O -15.87975986966704
TEXAS I-ORG -24.350253874594472

NEW I-ORG -7.553097845200382
YORK I-ORG -14.384897670139404
AT O -21.98471320331312
CALIFORNIA I-ORG -30.45520720824055

BOSTON I-ORG -8.181706504622756
AT O -15.81522134852947
OAKLAND I-ORG -24.2857153534569

BALTIMORE I-ORG -8.12108188280632
AT O -15.754596726713034
SEATTLE I-ORG -24.160552210502896

NATIONAL I-MISC -9.67589556331015
LEAGUE I-MISC -15.529950125630815

EASTERN I-MISC -8.982748382750204
DIVISION I-MISC -14.679174000867288

W O -9.449047077751127
L O -18.479592343140574
PCT O -27.06991882878852
GB O -36.2754309535267

ATLANTA I-ORG -8.246245025760327
83 O -18.80904704381288
49 O -28.589940296693648
.629 O -31.05771470478748
- O -36.13367601156894

MONTREAL I-ORG -8.315237897247279
71 O -16.381298807864827
61 O -25.502946431861332
.538 O -35.912431360925446
12 O -43.46928486007624

FLORIDA I-ORG -8.315237897247279
64 O -16.746412620449423
70 O -24.58139572427488
.478 O -27.04917013236871
20 O -34.64524434467279

NEW I-LOC -6.915787244394126
YORK I-LOC -13.81602635611199
59 O -22.49284603752582
75 O -31.03096999334159
.440 O -33.498744401435424
25 O -41.480481094551486

PHILADELPHIA I-ORG -8.246245025760327
54 O -17.25844963140171
80 O -26.857021327488525
.403 O -29.324795735582356
30 O -37.071692837621015

CENTRAL I-MISC -8.982748382750204
DIVISION I-MISC -14.679174000867288

HOUSTON I-ORG -8.246245025760327
72 O -16.69451418232177
63 O -25.494578182190818
.533 O -27.96235259028465
- O -33.038313897066104

ST I-ORG -8.12108188280632
LOUIS I-ORG -15.646028888305288
69 O -23.610182238163304
65 O -32.31493605822803
.515 O -34.78271046632186
2 O -40.10459906015359
1/2 O -47.87502665960244

CINCINNATI I-ORG -8.181706504622756
66 O -16.500763929704195
67 O -24.830824300327507
.496 O -34.83484412128345
5 O -41.064826679785156

CHICAGO I-ORG -7.553097845200382
65 O -16.277620378389983
66 O -24.57690909034654
.496 O -34.58092891130249
5 O -40.810911469804196

PITTSBURGH I-ORG -8.315237897247279
56 O -17.528113198350816
77 O -26.83900282198585
.421 O -29.306777230079682
15 O -36.78952275707675

WESTERN I-MISC -8.982748382750204
DIVISION I-MISC -14.679174000867288

SAN I-ORG -7.586999396876063
DIEGO I-ORG -15.18093927386198
75 O -23.648618945004376
60 O -32.09451113115281
.556 O -34.56228553924664
- O -39.638246846028096

LOS I-ORG -8.12108188280632
ANGELES I-ORG -15.646028888305288
72 O -24.060598734133734
61 O -33.18224635813024
.541 O -35.650020766224074
2 O -40.971909360055804

COLORADO I-ORG -8.246245025760327
70 O -16.100996842710668
65 O -24.805750662775388
.519 O -27.27352507086922
5 O -33.50350762937093

SAN I-ORG -7.586999396876063
FRANCISCO I-ORG -15.11194640237503
57 O -24.642520279583458
74 O -33.16117182001432
.435 O -35.62894622810815
16 O -43.82285744116784

FRIDAY I-ORG -2.7409134898279643
, O -6.3574265648961354
AUGUST O -15.755327565520801
30 O -23.502224667559464
SCHEDULE O -32.930880343611854

ATLANTA I-ORG -8.246245025760327
AT O -15.87975986966704
CHICAGO I-ORG -23.657106694034525

FLORIDA I-ORG -8.315237897247279
AT O -15.948752741153992
CINCINNATI I-ORG -24.354708224943852

SAN I-ORG -7.586999396876063
DIEGO I-ORG -15.18093927386198
AT O -22.780754807035695
MONTREAL I-ORG -31.320241683450078

LOS I-ORG -8.12108188280632
ANGELES I-ORG -15.646028888305288
AT O -23.245844421479003
PHILADELPHIA I-ORG -31.716338426406434

HOUSTON I-ORG -8.246245025760327
AT O -15.87975986966704
PITTSBURGH I-ORG -24.419246746081424

SAN I-ORG -7.586999396876063
FRANCISCO I-ORG -15.11194640237503
AT O -22.711761935548743
NEW I-LOC -30.771416773766006
YORK I-LOC -37.47770814942102

COLORADO I-ORG -8.246245025760327
AT O -15.87975986966704
ST I-ORG -24.225090731640464
LOUIS I-ORG -31.599159358694887

BASEBALL O -9.088033732213797
- O -14.28913277209686
MAJOR I-MISC -23.991043595540063
LEAGUE I-MISC -30.158609375184753
RESULTS O -38.07810125794585
THURSDAY O -48.34568740683122
. O -51.64284489118442

NEW I-LOC -6.915787244394126
YORK I-LOC -13.81602635611199
1996-08-30 O -23.82198198480576

Results O -8.14189003718996
of O -12.274871936631637
Major I-MISC -21.97678276007484
League I-MISC -27.96610030831321

Baseball I-MISC -9.558112527653767
games O -17.373598314385934
played O -24.735064348406993
on O -29.31756636902875
Thursday O -35.86632158705227
( O -40.11389620669464
home O -47.633009377862585
team O -55.34561740642261
in O -59.418276604340285
CAPS O -69.54007946095261
) O -73.78765408059498
: O -79.45656418666479

American I-MISC -7.748003919757515
League I-MISC -13.423810250671863

DETROIT I-ORG -8.181706504622756
4 O -14.325667914878709
Kansas I-LOC -24.47855761690814
City I-LOC -32.44510263278768
1 O -37.391280131725594

Minnesota I-ORG -9.162535757634481
6 O -15.833517477576406
MILWAUKEE I-ORG -24.37300435399079
1 O -29.732434068747114

CALIFORNIA I-ORG -8.246245025760327
14 O -16.12998437958392
New I-ORG -23.416708287502935
York I-ORG -30.00231955419309
3 O -35.642147824420654

SEATTLE I-ORG -8.181706504622756
9 O -15.572424859313866
Baltimore I-ORG -24.55374448800729
6 O -31.332446462689745

National I-MISC -8.759604831435995
League I-MISC -14.435411162350343

San I-LOC -8.373033341486302
Diego I-LOC -17.532054923539818
3 O -22.900050543422505
NEW I-LOC -30.06512236245255
YORK I-LOC -36.77141373810756
2 O -42.095238139677114

Chicago I-LOC -7.910409819538188
4 O -13.743939838880381
HOUSTON I-LOC -23.120029557378977
3 O -28.516473967416562

Cincinnati I-ORG -8.389345869401001
18 O -17.113868402590604
COLORADO I-ORG -25.584362407518036
7 O -32.643966767666896

Atlanta I-ORG -9.008385077807224
5 O -15.545835405124627
PITTSBURGH I-ORG -24.08532228153901
1 O -29.444751996295334

Los I-ORG -9.162535757634481
Angeles I-ORG -17.6037734950076
2 O -23.199430546922027
MONTREAL I-ORG -31.73891742333641
1 O -37.09834713809273

Florida I-ORG -8.651710133868491
10 O -15.877218572238366
ST I-ORG -24.222549434211793
LOUIS I-ORG -31.596618061266216
9 O -38.953637105224324

TENNIS O -9.150554089195131
- O -14.351653129078194
TARANGO I-ORG -19.558688826169174
, O -23.282922155977875
O'BRIEN I-ORG -26.248084624972943
SPRING I-ORG -28.116821716095004
TWIN I-ORG -30.225262812321745
UPSETS I-ORG -32.333703908548486
UNDER I-ORG -34.442145004775234
THE I-ORG -43.15452992560245
LIGHTS I-ORG -45.2629710218292
. O -48.8338969642651

Larry I-PER -10.050399865076065
Fine I-PER -11.352615110181036

NEW I-LOC -6.915787244394126
YORK I-LOC -13.81602635611199
1996-08-30 O -23.82198198480576

Andre I-PER -9.261942504711795
Agassi I-PER -17.00013003965309
escaped O -27.52934791009028
disaster O -30.381488873436467
on O -34.96399089405823
Thursday O -41.51274611208174
but O -47.75041116675546
Wimbledon I-MISC -57.33453895454228
finalist O -59.9708745172171
MaliVai I-PER -70.45905110192734
Washington I-PER -77.6859872591255
and O -81.89120465436929
Marcelo I-PER -90.96379472285334
Rios I-PER -98.47841295250328
were O -104.34230671413263
not O -110.64378350660635
so O -118.56836178588246
fortunate O -121.03613619397629
on O -125.61863821459804
a O -129.81551704791062
night O -138.23257181228453
of O -142.2404159786246
upsets O -144.70819038671846
at O -150.07425019886333
the O -153.39074587070434
U.S. I-MISC -162.22765925666096
Open I-MISC -167.84611722596864
. O -171.45664204492536

The O -5.587859805503737
11th-seeded O -8.180771946699174
Washington I-LOC -17.815945407576187
fell O -26.21893300727198
short O -35.26788258685374
of O -39.27572675319381
reprising O -41.74350116128764
his O -47.65688699941802
Wimbledon I-MISC -57.24101478720484
miracle O -59.877350349879656
comeback O -62.357376657622
as O -68.15836361060535
he O -73.99313756116608
lost O -81.56940914617397
to O -85.64443101500761
red-hot O -88.11220542310144
wildcard O -90.57997983119527
Alex I-PER -100.58797351427864
O'Brien I-PER -107.99723122827075
6-3 O -115.37371307634427
6-4 O -123.19715009509105
5-7 O -132.75933716376795
3-6 O -141.86953910870182
6-3 O -149.30860957219625
in O -153.38126877011393
a O -157.57814760342654
two O -163.9243200795163
hour O -173.41751427670627
51 O -182.67431969583203
minute O -190.67087147473325
struggle O -200.79267433134558
on O -205.37517635196735
the O -208.69167202380837
Stadium O -213.03350326740696
court O -221.32272466027098
. O -224.6198821446242

Next I-ORG -2.7409134898279643
door O -5.516155666737491
on O -10.386356743050058
the O -13.702852414891046
grandstand O -16.17062682298488
, O -19.479672129237354
10th O -28.736477548363084
seed O -37.47198604385552
Rios I-PER -48.37379760296098
lost O -56.949769290047406
to O -61.4091577141334
another O -69.67857647970123
player O -78.78877842463508
with O -84.25662093108988
a O -88.45349976440248
Wimbledon I-MISC -98.03762755218929
connection O -108.32799156338261
-- O -114.66655713047126
bad O -123.92336254959699
boy O -133.41655674678694
Jeff I-PER -143.87653555361334
Tarango I-PER -144.95518149342695
. O -148.1897503623593

The O -5.587859805503737
temperamental O -8.180771946699174
left-hander O -10.648546354793007
defeated O -20.28484139562364
the O -23.60133706746463
Chilean O -27.943168311063218
6-4 O -35.382238774557635
4-6 O -44.63904419368336
7-6 O -52.536223498771356
6-2 O -60.13229771107543
. O -63.42945519542863

The O -5.587859805503737
day O -13.250802842785443
programme O -22.679458518837833
went O -31.11950280143644
smoothly O -33.58727720953027
although O -42.95530826376622
sixth-seeded O -45.42308267186005
former O -52.932979187923074
champion O -60.914715881039136
Agassi I-PER -71.8165274401446
had O -78.6877510349926
to O -83.1471394590786
wriggle O -85.61491386717243
out O -92.14283499829311
of O -96.15067916463317
a O -100.34755799794577
dangerous O -109.9838530387764
3-6 O -119.09405498371025
0-4 O -121.56182939180408
hole O -124.02960379989791
, O -127.33864910615038
winning O -135.90230734471618
18 O -144.3193621090901
of O -148.32720627543017
the O -151.64370194727118
last O -158.20303927462524
19 O -166.5976211831471
games O -174.13542648732724
against O -180.87283908059382
India I-LOC -189.54116953043385
's O -194.46224836808432
Leander I-PER -198.70480493437765
Paes I-PER -199.78345087419126
. O -203.0180197431236

But O -7.5411161767610295
the O -10.982749581703622
night O -19.39980434607753
belonged O -21.86757875417136
to O -25.942600623005006
the O -29.259096294845996
upstarts O -31.726870702939827
. O -35.02402818729303

Washington I-LOC -7.910409819538188
, O -11.2164915036926
who O -17.67744923166567
climbed O -28.086934160729783
back O -35.70321108035138
from O -41.275092225206095
a O -45.47197105851869
1-5 O -47.93974546661252
deficit O -57.04994741154637
, O -60.35899271779884
two O -66.70516519388858
sets O -75.9619706130143
down O -83.4010410765087
in O -87.47370027442638
the O -90.79019594626736
third O -98.31861151009763
set O -106.10101530059319
against O -112.83842789385974
Todd I-PER -122.892941592578
Martin I-PER -128.7546367978541
in O -132.7647073803509
the O -136.46556960744425
Wimbledon I-MISC -146.04969739523108
semifinals O -148.6860329579059
, O -152.0073301638069
looked O -161.37536121804285
poised O -163.8431356261367
for O -168.79587595205828
another O -177.06529471762613
sensational O -179.53306912571998
comeback O -182.00084353381382
. O -185.29800101816704

O'Brien I-PER -9.35725268451612
, O -13.286752268171323
a O -17.867997656736275
winner O -26.891188224680498
two O -33.23736070077024
weeks O -41.63194260929208
ago O -49.75564956367853
in O -53.828308761596205
New I-ORG -63.35690589761113
Haven I-ORG -65.2256429887332
for O -70.45215177273745
his O -76.65323666655864
first O -82.89347572522753
pro O -85.36125013332136
title O -94.2666576656092
, O -97.57570297186167
served O -107.57972279281762
for O -112.53246311873917
the O -115.84895879058016
match O -123.26271144609028
at O -128.62877125823513
5-4 O -131.09654566632898
in O -135.16920486424667
the O -138.48570053608768
third O -146.01411609991794
set O -153.79651989041352
